sn,log_hm,z,zerr,mB,mBerr,x1,x1err,x2,x2err,cov_mB_x1,cov_mB_x2,cov_x1_x2,is_log_mass_g_10
2004ef,10.992,0.0297877304256,0.0,17.129313425595278,0.0288036827282516,-1.3087753355874578,0.227111473992757,0.2962220440746626,0.0259529886361817,-0.0013450088279942,0.0005837041517478,-0.0021812634591923,1.0
2005hf,11.182,0.0420519895852,0.0,17.206684424605434,0.0799097835475164,-1.8965844813973105,0.1725342908082081,-0.1255355710565366,0.0410644391710379,-0.0025941736617949,0.0028360672979114,-0.0004499193198999,1.0
2005hj,10.047,0.0559228286147,0.0,17.69295013919487,0.0317000554253201,2.293627477353474,0.3305833688450179,-0.049411575989357,0.0253853343309031,-0.0017439543133014,0.0006058997587138,-0.0004265963571314,1.0
2005lz,11.301,0.0391672551632,0.0,17.62387581572819,0.0261903673647183,-1.2293137686663989,0.1216350430450105,0.0747786867759064,0.0229166903148453,0.0008439975808655,0.0004687010601095,4.6366749330166665e-05,1.0
2005ms,10.679,0.0258950144053,0.0,16.154471169344554,0.0239977625338686,0.3371568711309964,0.0662544491890977,-0.0299494984110861,0.0210941001367377,0.000284695374429,0.0004126463647964,1.2418833703673716e-05,1.0
2005na,11.55,0.0268325824291,0.0,16.056935581912025,0.0299523481015176,-0.6370956067749958,0.0826002317904241,-0.0568683502810585,0.0235730939269458,-0.0002428017662065,0.0005743094400987,-3.59866681039531e-05,1.0
2006ac,10.984,0.0239493455738,0.0,16.15781976688607,0.0240746413949481,-0.9557745910981076,0.0615444335734045,0.0342320920447718,0.0213862129826649,0.0001232081940208,0.0004259482392301,-7.17199341473143e-05,1.0
2006ah,5.0,0.050973455,0.0,18.230902241204465,0.2560534708481573,-0.5875647828410017,0.3793579608329883,0.1019236873157276,0.1195074688039375,0.0344121210156746,0.0296939255068654,0.0167071252340662,0.0
2006ak,11.204,0.0388988517225,0.0,17.216771953260473,0.0681403643459481,-1.2411812010686518,0.1342516039218954,0.0192874090562671,0.0393077067613274,-0.0031437558556914,0.0022746449107276,-0.0016668548780133,1.0
2006al,10.223,0.069045935,0.0,18.390025183456583,0.0549378214117619,-1.397995066970981,0.2781169246307712,-0.0955505829092682,0.0358010860305269,-0.0059077416994419,0.0015648606521735,-0.0022780501901643,1.0
2006ax,5.0,0.0177266895771,0.0,15.040080198575447,0.0235698482472585,0.2411270873207845,0.0339149005153247,-0.094165210468767,0.020980905646598,5.8936867877760814e-05,0.0004114020713177,-3.807700956713158e-05,0.0
2006bq,10.925,0.0214557219297,0.0,16.228652278672534,0.0254024567367496,-1.655547422289673,0.0660266192256536,0.0754554323551462,0.0215510343866322,-0.0002394054552986,0.000434670597632,-0.0001097134680771,1.0
2006cj,10.921,0.06839191,0.0,18.14164355377088,0.0310228984090478,2.299126099495334,0.5394691081582861,-0.0817995239094575,0.0244120724414452,-0.0049875476645793,0.0005487667407138,0.0005746573858374,1.0
2006cp,10.183,0.0233412664384,0.0,16.0247571599427,0.0254462676408183,0.326574338052234,0.0737404809745489,0.1065937068826601,0.0220829253158225,0.0003076303644348,0.0004544476211208,-3.388581941108574e-05,1.0
2006cq,11.178,0.0492143444717,0.0,17.598642342225283,0.0306880408727982,-0.0942437823896215,0.4859856376771979,0.0125719013914913,0.0290721621027876,0.0040313479730561,0.0007762948909313,0.0040023647740069,1.0
2006en,11.068,0.0308004785329,0.0,16.80557283157753,0.038869351560805,-0.3966711250642744,0.0911545981582146,0.0480779591618279,0.0283440829676776,-0.0009706385390437,0.0009105039813026,-0.0004752577401109,1.0
2006gr,11.005,0.0334425754845,0.0,16.97872987336842,0.0240026979371783,0.8108797178111642,0.0663309166897547,0.083705587776613,0.0216430022639101,0.0001470926592088,0.0004312677575497,-7.105681475151808e-05,1.0
2006is,5.0,0.0315313190222,0.0,16.243729758144013,0.1470135851335522,2.3690256976891875,0.2947217417842464,-0.0415434572167147,0.045708608196444,-0.0169655222040417,0.0056001555177206,-0.0056951663442772,0.0
2006mp,9.5,0.0227990057319,0.0,16.001367717602587,0.0292700679489764,0.9309233709445286,0.1476803880129016,0.0219311489076616,0.0270132287465677,0.0004123425355821,0.0006932699578285,9.160644822407948e-05,0.0
2006oa,9.156,0.0588447116315,0.0,17.9078399051702,0.026342435714763,1.2147092248015685,0.2311988467788657,0.0140487301889283,0.0233046326625154,0.0025609646984183,0.0004889923617611,0.0011419320745342,0.0
2006on,10.292,0.068843085,0.0,18.467530433501324,0.049343226713052,0.968885329062783,0.6914761631573635,0.0953704032775716,0.0433080480597488,0.0204236092468795,0.001865104849296,0.0114300628166726,1.0
2006sr,10.757,0.0229789093137,0.0,16.165215849262516,0.0246816671548243,-1.3962708838603004,0.1133690464211049,0.0142762454967685,0.0226704431344799,0.000263300239057,0.0004531537458629,8.517788259561928e-05,1.0
2006td,9.343,0.015038295649,0.0,15.740221646278568,0.0309150754335623,-1.380001453294253,0.1062643962295906,0.1088925798712535,0.0270144868251569,-0.0002228516761115,0.0007365268286511,-0.0001306640035169,0.0
2006te,10.576,0.0320968218148,0.0,16.554354389591722,0.0374298928898106,-0.1267681045405701,0.0982690769366837,-0.0615823239622031,0.0298011803516952,-0.0011402149735143,0.0009732102405766,-0.0008127227911003,1.0
